UserID,Age,Gender,Education,Skills,Interests,Preferred Industry,Career Label
5833,58,Female,High School,"Writing, Finance","Education, Healthcare",Finance,Mechanical Engineer
5834,41,Male,High School,"Healthcare, Writing, Design",Education,Arts,Marketing Manager
5835,23,Female,Bachelor's,Engineering,"Arts, Education",Engineering,Graphic Designer
5836,46,Other,High School,Engineering,"Engineering, Technology",Finance,Data Scientist
5837,57,Female,Bachelor's,Finance,Healthcare,Arts,Marketing Manager
5838,57,Female,High School,"Engineering, Writing",Healthcare,Finance,Doctor
5839,58,Male,High School,Engineering,"Entertainment, Technology",Healthcare,Artist
5840,23,Female,High School,"Design, Marketing",Healthcare,Healthcare,Sports Coach
5841,21,Female,High School,"Engineering, Healthcare","Education, Sports",IT,Sports Coach
5842,57,Other,Bachelor's,Design,"Technology, Engineering",Arts,Mechanical Engineer
5843,33,Other,Master's,Design,"Engineering, Education",Entertainment,Graphic Designer
5844,39,Male,PhD,Programming,"Education, Healthcare",Healthcare,Doctor
5845,52,Male,PhD,"Engineering, Finance, Marketing",Technology,Engineering,Sports Coach
5846,39,Male,PhD,Programming,"Engineering, Arts",Healthcare,Teacher
5847,34,Other,High School,"Marketing, Finance, Healthcare",Technology,Entertainment,Doctor
5848,50,Male,Bachelor's,Marketing,Technology,Entertainment,Graphic Designer
5849,31,Female,Master's,"Programming, Engineering","Entertainment, Education",Entertainment,Sports Coach
5850,58,Other,Master's,Marketing,Education,IT,Financial Analyst
5851,36,Male,Bachelor's,"Writing, Programming, Design",Technology,Finance,Sports Coach
5852,59,Female,Bachelor's,Finance,"Arts, Technology",Entertainment,Teacher
5853,20,Female,High School,Healthcare,"Education, Sports",Entertainment,Doctor
5854,38,Female,PhD,"Finance, Engineering, Programming",Education,Entertainment,Financial Analyst
5855,24,Male,Master's,"Programming, Engineering",Arts,Education,Sports Coach
5856,30,Male,PhD,Healthcare,Sports,Healthcare,Doctor
5857,21,Other,Bachelor's,Programming,Healthcare,Engineering,Doctor
5858,58,Male,Bachelor's,"Marketing, Programming, Writing","Technology, Engineering",Finance,Data Scientist
5859,54,Male,PhD,Engineering,Entertainment,Finance,Data Scientist
5860,23,Female,High School,"Programming, Healthcare, Engineering",Entertainment,Healthcare,Doctor
5861,59,Other,Master's,"Writing, Marketing, Design","Entertainment, Sports",Engineering,Sports Coach
5862,47,Other,High School,Finance,Technology,Engineering,Sports Coach
5863,23,Female,High School,Programming,"Arts, Healthcare",Arts,Mechanical Engineer
5864,58,Other,Bachelor's,"Healthcare, Engineering, Design",Entertainment,Finance,Mechanical Engineer
5865,31,Other,Bachelor's,Healthcare,"Arts, Engineering",Entertainment,Sports Coach
5866,47,Other,Master's,"Writing, Design, Healthcare",Sports,Finance,Artist
5867,46,Male,High School,"Finance, Programming, Writing","Entertainment, Healthcare",IT,Artist
5868,28,Female,PhD,Design,Entertainment,IT,Sports Coach
5869,37,Other,PhD,"Marketing, Design, Engineering",Education,Finance,Financial Analyst
5870,27,Male,Master's,Marketing,"Engineering, Entertainment",IT,Data Scientist
5871,49,Female,Bachelor's,Marketing,Entertainment,Education,Data Scientist
5872,46,Male,High School,"Engineering, Programming, Marketing",Technology,IT,Doctor
5873,46,Male,Master's,"Marketing, Design",Engineering,Entertainment,Teacher
5874,38,Other,PhD,Programming,"Technology, Engineering",Arts,Artist
5875,47,Male,Master's,"Finance, Programming, Healthcare","Sports, Healthcare",Healthcare,Software Engineer
5876,30,Other,Bachelor's,"Finance, Programming, Healthcare","Arts, Technology",Entertainment,Financial Analyst
5877,33,Female,PhD,"Marketing, Writing",Arts,Arts,Financial Analyst
5878,59,Male,High School,"Engineering, Healthcare, Finance","Education, Arts",Engineering,Marketing Manager
5879,45,Male,High School,Writing,"Healthcare, Sports",Finance,Graphic Designer
5880,37,Other,High School,"Design, Writing","Entertainment, Engineering",Entertainment,Graphic Designer
5881,51,Other,PhD,"Writing, Marketing",Healthcare,Engineering,Doctor
5882,41,Female,PhD,Programming,"Entertainment, Healthcare",Healthcare,Software Engineer
5883,18,Female,Master's,"Design, Marketing, Healthcare","Education, Entertainment",IT,Graphic Designer
5884,30,Other,Bachelor's,Design,Education,IT,Teacher
5885,60,Other,High School,"Writing, Engineering, Design",Healthcare,Entertainment,Doctor
5886,28,Male,Bachelor's,Programming,"Engineering, Healthcare",IT,Financial Analyst
5887,59,Male,Bachelor's,"Programming, Finance","Sports, Engineering",Arts,Software Engineer
5888,28,Male,Bachelor's,Programming,Technology,Entertainment,Marketing Manager
5889,41,Male,High School,Healthcare,Sports,IT,Doctor
5890,37,Female,Master's,"Design, Programming, Engineering","Engineering, Technology",Education,Financial Analyst
5891,31,Female,Bachelor's,"Healthcare, Finance",Technology,Arts,Sports Coach
5892,18,Other,High School,"Finance, Writing",Sports,Finance,Software Engineer
5893,35,Other,Master's,"Engineering, Marketing",Arts,IT,Mechanical Engineer
5894,30,Other,Bachelor's,"Writing, Marketing, Healthcare",Education,Engineering,Data Scientist
5895,56,Male,Bachelor's,"Programming, Marketing, Healthcare",Education,IT,Financial Analyst
5896,30,Other,High School,"Writing, Marketing, Design",Entertainment,IT,Marketing Manager
5897,42,Male,Bachelor's,"Design, Healthcare, Marketing","Engineering, Technology",Engineering,Teacher
5898,21,Male,Master's,"Engineering, Finance",Sports,Education,Doctor
5899,49,Other,Master's,"Writing, Engineering, Healthcare",Technology,Education,Teacher
5900,40,Male,Master's,"Design, Finance","Engineering, Sports",IT,Teacher
5901,20,Female,Master's,"Finance, Engineering, Healthcare","Sports, Education",Healthcare,Artist
5902,19,Other,Bachelor's,"Programming, Healthcare",Education,Finance,Artist
5903,28,Male,High School,"Programming, Healthcare, Design",Engineering,Education,Data Scientist
5904,42,Male,PhD,"Design, Finance, Healthcare",Engineering,Arts,Data Scientist
5905,31,Other,High School,"Healthcare, Finance, Programming","Healthcare, Sports",Arts,Teacher
5906,51,Female,Master's,"Marketing, Writing, Engineering","Arts, Sports",Arts,Doctor
5907,31,Female,Master's,Marketing,"Engineering, Sports",Arts,Marketing Manager
5908,41,Female,Bachelor's,"Design, Finance, Engineering","Healthcare, Education",Arts,Doctor
5909,52,Other,PhD,"Programming, Writing, Finance","Education, Arts",Entertainment,Financial Analyst
5910,49,Male,Bachelor's,"Engineering, Healthcare, Marketing","Entertainment, Engineering",Engineering,Financial Analyst
5911,52,Female,Bachelor's,Healthcare,Sports,Education,Data Scientist
5912,49,Other,Bachelor's,"Finance, Engineering","Entertainment, Education",Entertainment,Marketing Manager
5913,35,Other,High School,"Healthcare, Design, Writing",Education,Engineering,Mechanical Engineer
5914,24,Male,Master's,Programming,"Sports, Engineering",Education,Sports Coach
5915,36,Female,Master's,Programming,"Technology, Education",Healthcare,Graphic Designer
5916,36,Other,Bachelor's,"Finance, Design","Education, Engineering",Engineering,Teacher
5917,29,Female,PhD,Healthcare,Engineering,Engineering,Data Scientist
5918,35,Male,High School,"Engineering, Marketing",Entertainment,Arts,Software Engineer
5919,58,Female,Master's,"Programming, Healthcare",Healthcare,Arts,Teacher
5920,38,Other,High School,Engineering,Technology,Arts,Marketing Manager
5921,54,Female,Bachelor's,Engineering,Engineering,IT,Teacher
5922,31,Other,Bachelor's,Finance,Healthcare,IT,Artist
5923,28,Male,Bachelor's,Marketing,Engineering,IT,Graphic Designer
5924,37,Female,Bachelor's,Healthcare,"Engineering, Education",Entertainment,Marketing Manager
5925,51,Female,Master's,Finance,Engineering,Education,Artist
5926,46,Other,High School,"Design, Programming","Arts, Entertainment",Engineering,Graphic Designer
5927,58,Male,High School,"Programming, Healthcare, Finance","Entertainment, Education",IT,Doctor
5928,43,Other,Master's,"Engineering, Writing, Marketing","Engineering, Healthcare",Finance,Software Engineer
5929,57,Other,PhD,"Programming, Writing",Education,IT,Marketing Manager
5930,26,Female,Master's,"Design, Healthcare",Entertainment,Finance,Mechanical Engineer
5931,55,Male,High School,Writing,"Arts, Engineering",Finance,Data Scientist
5932,24,Male,High School,Marketing,Entertainment,Engineering,Software Engineer
5933,59,Female,PhD,"Marketing, Programming, Engineering",Healthcare,Healthcare,Mechanical Engineer
5934,41,Male,Master's,"Finance, Marketing","Technology, Education",Arts,Marketing Manager
5935,33,Other,Master's,"Finance, Design","Education, Arts",Finance,Doctor
5936,35,Other,PhD,Finance,"Healthcare, Arts",Engineering,Software Engineer
5937,44,Other,PhD,Healthcare,Entertainment,Arts,Artist
5938,55,Female,Master's,Engineering,"Education, Technology",Engineering,Financial Analyst
5939,24,Female,Master's,"Marketing, Finance, Writing",Sports,Engineering,Artist
5940,38,Male,Bachelor's,"Healthcare, Marketing",Sports,Finance,Doctor
5941,60,Other,High School,"Design, Healthcare",Technology,Arts,Software Engineer
5942,28,Female,Bachelor's,Engineering,Entertainment,Education,Mechanical Engineer
5943,29,Female,Bachelor's,"Writing, Marketing","Entertainment, Sports",Arts,Teacher
5944,46,Female,Bachelor's,"Design, Engineering","Healthcare, Education",Education,Financial Analyst
5945,33,Other,Master's,"Writing, Programming","Education, Engineering",Education,Financial Analyst
5946,35,Other,PhD,Engineering,Engineering,Entertainment,Artist
5947,55,Female,Master's,"Marketing, Writing",Education,Entertainment,Data Scientist
5948,49,Female,PhD,"Design, Writing","Arts, Technology",Entertainment,Artist
5949,55,Other,Bachelor's,Engineering,Technology,Finance,Artist
5950,29,Male,Bachelor's,"Marketing, Design","Technology, Arts",Finance,Marketing Manager
5951,43,Female,Master's,"Engineering, Finance, Design",Healthcare,Arts,Mechanical Engineer
5952,25,Female,High School,Design,"Arts, Education",Education,Financial Analyst
5953,30,Female,High School,"Finance, Writing",Sports,Engineering,Software Engineer
5954,27,Other,Master's,"Programming, Design",Sports,Arts,Mechanical Engineer
5955,34,Other,High School,"Finance, Programming, Healthcare",Engineering,Engineering,Teacher
5956,35,Other,PhD,"Marketing, Engineering, Finance",Healthcare,Education,Mechanical Engineer
5957,19,Other,High School,"Design, Programming",Engineering,Arts,Data Scientist
5958,25,Female,Master's,"Programming, Writing","Education, Engineering",Education,Teacher
5959,57,Female,High School,Marketing,Engineering,Education,Graphic Designer
5960,37,Other,High School,"Engineering, Writing, Programming","Entertainment, Education",Entertainment,Mechanical Engineer
5961,58,Other,High School,Marketing,Technology,Arts,Graphic Designer
5962,59,Other,High School,"Programming, Healthcare, Marketing",Arts,Entertainment,Financial Analyst
5963,27,Female,Bachelor's,"Design, Programming","Entertainment, Sports",Engineering,Sports Coach
5964,47,Other,High School,"Healthcare, Finance, Design","Technology, Entertainment",IT,Software Engineer
5965,26,Other,Master's,"Programming, Marketing","Healthcare, Entertainment",Healthcare,Teacher
5966,35,Female,High School,"Design, Finance, Healthcare","Education, Engineering",Healthcare,Doctor
5967,60,Male,Master's,Healthcare,Healthcare,Education,Sports Coach
5968,43,Male,PhD,Healthcare,"Technology, Healthcare",Finance,Artist
5969,52,Other,High School,"Writing, Healthcare, Marketing",Arts,Arts,Mechanical Engineer
5970,41,Other,PhD,"Healthcare, Marketing, Programming","Arts, Healthcare",Entertainment,Data Scientist
5971,21,Male,High School,"Design, Marketing",Engineering,Entertainment,Doctor
5972,31,Other,Master's,Engineering,Technology,Arts,Graphic Designer
5973,46,Male,High School,"Healthcare, Programming",Healthcare,Education,Software Engineer
5974,60,Other,High School,"Marketing, Design, Healthcare",Engineering,Engineering,Mechanical Engineer
5975,44,Other,PhD,Healthcare,Healthcare,Education,Artist
5976,23,Female,Bachelor's,"Healthcare, Writing, Finance",Sports,Entertainment,Mechanical Engineer
5977,35,Male,High School,"Programming, Writing",Education,Arts,Graphic Designer
5978,58,Female,High School,Engineering,Healthcare,Healthcare,Sports Coach
5979,23,Male,Master's,Finance,"Technology, Arts",Healthcare,Doctor
5980,34,Female,Master's,"Engineering, Writing",Healthcare,Arts,Doctor
5981,49,Male,Master's,"Finance, Writing","Education, Engineering",Entertainment,Doctor
5982,59,Female,High School,"Finance, Marketing, Programming","Sports, Education",Engineering,Graphic Designer
5983,45,Female,PhD,"Marketing, Writing",Healthcare,Finance,Marketing Manager
5984,21,Male,Master's,Programming,"Engineering, Technology",Education,Financial Analyst
5985,59,Other,Bachelor's,Writing,"Education, Arts",Healthcare,Graphic Designer
5986,23,Male,Bachelor's,"Programming, Healthcare",Sports,Healthcare,Data Scientist
5987,31,Female,PhD,"Engineering, Marketing, Programming","Technology, Arts",Arts,Sports Coach
5988,60,Male,Master's,"Writing, Engineering","Engineering, Healthcare",Engineering,Teacher
5989,31,Female,Bachelor's,Marketing,Technology,Engineering,Teacher
5990,37,Female,Bachelor's,"Design, Engineering, Marketing","Sports, Education",Education,Data Scientist
5991,46,Other,Master's,"Finance, Design","Technology, Engineering",Entertainment,Mechanical Engineer
5992,49,Female,High School,"Healthcare, Writing, Finance","Healthcare, Education",Healthcare,Sports Coach
5993,60,Other,Bachelor's,"Programming, Engineering, Writing",Engineering,Entertainment,Software Engineer
5994,19,Other,Bachelor's,"Design, Writing","Engineering, Technology",Finance,Graphic Designer
5995,29,Female,PhD,"Engineering, Marketing, Programming","Arts, Education",IT,Teacher
5996,52,Male,Bachelor's,"Engineering, Programming, Finance",Education,IT,Graphic Designer
5997,22,Other,Master's,"Writing, Marketing, Healthcare","Education, Technology",Arts,Doctor
5998,35,Other,PhD,"Finance, Healthcare","Sports, Healthcare",Entertainment,Mechanical Engineer
5999,50,Female,Bachelor's,Writing,Education,Arts,Marketing Manager
6000,48,Other,PhD,Programming,"Engineering, Sports",Entertainment,Financial Analyst
6001,57,Male,High School,"Healthcare, Programming","Education, Healthcare",Education,Graphic Designer
6002,32,Male,High School,"Finance, Writing, Programming","Education, Arts",Finance,Sports Coach
6003,58,Other,Master's,"Writing, Design, Programming","Healthcare, Sports",Engineering,Marketing Manager
6004,40,Female,PhD,Design,"Arts, Engineering",Healthcare,Marketing Manager
6005,43,Female,Bachelor's,"Design, Marketing","Technology, Arts",Education,Sports Coach
6006,30,Female,Master's,"Writing, Engineering",Technology,Finance,Sports Coach
6007,24,Female,High School,Programming,Entertainment,Arts,Sports Coach
6008,36,Male,Master's,"Marketing, Healthcare, Engineering",Sports,Engineering,Mechanical Engineer
6009,27,Other,Master's,Marketing,"Education, Arts",Education,Graphic Designer
6010,52,Male,Master's,"Healthcare, Finance, Programming",Arts,Engineering,Software Engineer
6011,52,Other,High School,"Finance, Engineering",Arts,IT,Artist
6012,52,Female,High School,"Writing, Finance",Healthcare,Healthcare,Financial Analyst
6013,49,Male,High School,"Engineering, Finance","Sports, Engineering",Finance,Doctor
6014,55,Female,High School,Marketing,Entertainment,IT,Doctor
6015,30,Female,PhD,"Marketing, Healthcare",Healthcare,Healthcare,Marketing Manager
6016,31,Male,PhD,"Engineering, Healthcare, Finance",Technology,Engineering,Marketing Manager
6017,44,Female,Master's,"Healthcare, Writing",Technology,Healthcare,Data Scientist
6018,45,Other,PhD,Engineering,Technology,Finance,Financial Analyst
6019,33,Other,PhD,Programming,Entertainment,Engineering,Artist
6020,44,Other,PhD,"Writing, Finance",Sports,Finance,Teacher
6021,25,Other,Bachelor's,"Engineering, Programming","Entertainment, Technology",Finance,Software Engineer
6022,37,Female,Master's,"Healthcare, Engineering, Marketing","Engineering, Technology",Engineering,Software Engineer
6023,21,Other,Bachelor's,Engineering,Technology,Finance,Data Scientist
6024,35,Other,PhD,"Healthcare, Marketing, Design","Education, Technology",Arts,Mechanical Engineer
6025,33,Other,Bachelor's,"Finance, Healthcare, Design",Sports,Education,Graphic Designer
6026,46,Male,PhD,"Writing, Healthcare, Finance",Engineering,Education,Doctor
6027,55,Other,PhD,"Programming, Finance",Technology,Arts,Marketing Manager
6028,21,Female,High School,"Design, Engineering","Sports, Entertainment",Healthcare,Artist
6029,51,Female,Master's,"Finance, Healthcare, Writing",Engineering,Healthcare,Sports Coach
6030,50,Male,Master's,"Design, Writing",Technology,Arts,Data Scientist
6031,60,Female,Bachelor's,"Healthcare, Programming, Design",Arts,Education,Sports Coach
6032,36,Male,Bachelor's,"Engineering, Programming",Engineering,Arts,Marketing Manager
6033,39,Female,Bachelor's,Writing,Education,Education,Financial Analyst
6034,32,Other,PhD,Engineering,Sports,Finance,Graphic Designer
6035,33,Female,High School,"Engineering, Writing, Finance",Arts,Finance,Artist
6036,38,Male,Bachelor's,Design,"Sports, Arts",Entertainment,Marketing Manager
6037,52,Male,PhD,"Finance, Design","Technology, Healthcare",Healthcare,Doctor
6038,57,Male,PhD,"Engineering, Marketing","Technology, Arts",Healthcare,Doctor
6039,29,Male,Master's,"Design, Healthcare, Programming","Healthcare, Entertainment",Engineering,Mechanical Engineer
6040,23,Female,Bachelor's,"Engineering, Writing","Entertainment, Sports",Engineering,Teacher
6041,20,Other,Bachelor's,Finance,Sports,Entertainment,Sports Coach
6042,25,Female,High School,"Healthcare, Marketing","Education, Sports",Engineering,Graphic Designer
6043,31,Female,PhD,"Finance, Marketing, Design","Arts, Education",Healthcare,Artist
6044,43,Male,High School,"Design, Programming","Sports, Arts",Arts,Artist
6045,55,Female,High School,"Writing, Finance",Entertainment,Arts,Artist
6046,59,Male,Bachelor's,Healthcare,Education,Healthcare,Financial Analyst
6047,32,Other,High School,"Marketing, Finance",Entertainment,IT,Mechanical Engineer
6048,19,Other,Bachelor's,"Marketing, Engineering","Arts, Engineering",Healthcare,Graphic Designer
6049,47,Other,Master's,Marketing,Engineering,Finance,Teacher
6050,22,Other,High School,Programming,Education,Finance,Sports Coach
6051,48,Other,Bachelor's,Engineering,Technology,IT,Teacher
6052,20,Male,High School,"Design, Marketing, Writing","Entertainment, Healthcare",Entertainment,Financial Analyst
6053,48,Other,Master's,"Writing, Healthcare","Education, Entertainment",Engineering,Artist
6054,29,Other,Bachelor's,Design,"Entertainment, Healthcare",Arts,Data Scientist
6055,48,Female,High School,"Marketing, Design, Programming",Healthcare,Engineering,Sports Coach
6056,59,Male,Master's,Marketing,"Entertainment, Engineering",Engineering,Teacher
6057,44,Other,Master's,"Engineering, Design, Marketing",Arts,Education,Doctor
6058,52,Other,PhD,"Writing, Programming, Finance","Education, Healthcare",Arts,Mechanical Engineer
6059,39,Female,Master's,Writing,"Entertainment, Engineering",Education,Software Engineer
6060,33,Female,Master's,Engineering,Technology,Arts,Mechanical Engineer
6061,20,Male,Master's,Marketing,Technology,Education,Sports Coach
6062,40,Female,Bachelor's,"Writing, Design",Sports,Entertainment,Doctor
6063,21,Other,High School,Healthcare,"Healthcare, Technology",Entertainment,Mechanical Engineer
6064,45,Male,PhD,Marketing,"Arts, Technology",Engineering,Teacher
6065,53,Female,Bachelor's,Engineering,"Sports, Education",Education,Mechanical Engineer
6066,54,Male,PhD,Engineering,"Arts, Education",Entertainment,Software Engineer
6067,58,Male,PhD,Healthcare,"Engineering, Education",Arts,Financial Analyst
6068,44,Other,Bachelor's,Writing,Sports,Engineering,Sports Coach
6069,32,Male,Master's,"Design, Writing, Healthcare",Education,Arts,Doctor
6070,19,Female,High School,Marketing,"Education, Arts",Engineering,Artist
6071,52,Other,Bachelor's,"Healthcare, Programming","Education, Entertainment",Arts,Data Scientist
6072,43,Male,High School,"Marketing, Engineering","Technology, Arts",Arts,Financial Analyst
6073,59,Other,Bachelor's,"Design, Marketing",Education,Finance,Marketing Manager
6074,22,Male,High School,"Marketing, Design",Engineering,Healthcare,Doctor
6075,43,Male,Master's,"Marketing, Writing","Technology, Arts",Engineering,Teacher
6076,40,Female,Master's,Marketing,"Arts, Technology",Education,Marketing Manager
6077,46,Female,Bachelor's,"Design, Engineering, Programming","Healthcare, Education",Entertainment,Software Engineer
6078,58,Other,Master's,"Engineering, Finance","Technology, Engineering",IT,Artist
6079,47,Other,PhD,"Healthcare, Programming",Sports,Healthcare,Software Engineer
6080,43,Female,PhD,"Finance, Engineering",Entertainment,Finance,Financial Analyst
6081,60,Female,High School,"Writing, Marketing, Finance","Technology, Arts",Finance,Graphic Designer
6082,52,Male,Master's,"Programming, Healthcare","Engineering, Technology",Education,Software Engineer
6083,31,Female,Bachelor's,"Design, Programming, Finance","Entertainment, Technology",Arts,Financial Analyst
6084,30,Other,PhD,"Writing, Finance",Technology,Entertainment,Data Scientist
6085,60,Female,PhD,"Marketing, Healthcare",Engineering,Healthcare,Artist
6086,41,Male,PhD,"Finance, Healthcare",Education,Arts,Artist
6087,30,Male,Bachelor's,"Writing, Engineering",Technology,IT,Teacher
6088,56,Other,High School,"Finance, Programming, Writing","Education, Engineering",Healthcare,Financial Analyst
6089,52,Male,Bachelor's,"Healthcare, Writing","Education, Arts",Healthcare,Mechanical Engineer
6090,48,Other,PhD,Programming,"Engineering, Technology",Healthcare,Sports Coach
6091,27,Male,Master's,"Programming, Writing",Engineering,Education,Mechanical Engineer
6092,58,Male,Bachelor's,Writing,"Entertainment, Healthcare",Education,Graphic Designer
6093,47,Other,Bachelor's,"Programming, Writing, Marketing",Education,Finance,Mechanical Engineer
6094,44,Male,High School,"Programming, Healthcare","Healthcare, Sports",Entertainment,Software Engineer
6095,42,Other,PhD,"Healthcare, Finance",Arts,Finance,Software Engineer
6096,28,Other,PhD,"Design, Marketing, Programming",Sports,IT,Teacher
6097,20,Male,Master's,"Programming, Design, Writing","Education, Technology",Education,Mechanical Engineer
6098,18,Female,Master's,"Marketing, Design, Finance",Healthcare,Finance,Graphic Designer
6099,43,Female,High School,"Writing, Design, Engineering","Technology, Engineering",Arts,Software Engineer
6100,18,Other,High School,"Programming, Healthcare",Engineering,Finance,Teacher
6101,60,Male,Bachelor's,"Writing, Finance, Marketing",Healthcare,Healthcare,Artist
6102,60,Other,High School,"Writing, Marketing",Education,Finance,Teacher
6103,32,Male,Bachelor's,"Engineering, Finance, Design",Technology,IT,Teacher
6104,34,Other,Bachelor's,"Programming, Finance",Entertainment,Healthcare,Graphic Designer
6105,43,Other,PhD,"Design, Healthcare","Arts, Engineering",Education,Financial Analyst
6106,25,Male,Master's,"Healthcare, Programming, Finance",Entertainment,Arts,Financial Analyst
6107,32,Female,PhD,"Engineering, Design, Healthcare",Entertainment,Finance,Software Engineer
6108,49,Female,Bachelor's,Finance,"Technology, Sports",Entertainment,Sports Coach
6109,50,Female,Bachelor's,"Writing, Finance, Marketing","Education, Arts",Engineering,Artist
6110,27,Male,Master's,Engineering,"Healthcare, Education",Arts,Teacher
6111,37,Male,Bachelor's,"Writing, Healthcare, Engineering",Sports,Healthcare,Sports Coach
6112,30,Other,Bachelor's,"Finance, Design",Entertainment,Finance,Teacher
6113,45,Female,Master's,"Design, Programming","Arts, Healthcare",Education,Teacher
6114,47,Female,PhD,"Engineering, Finance",Healthcare,Healthcare,Artist
6115,27,Female,High School,"Design, Engineering","Arts, Healthcare",Education,Marketing Manager
6116,41,Other,PhD,"Writing, Finance, Marketing",Engineering,Education,Marketing Manager
6117,26,Female,High School,Programming,Education,Engineering,Sports Coach
6118,48,Other,PhD,Finance,Healthcare,Education,Sports Coach
6119,43,Male,PhD,Writing,Sports,IT,Doctor
6120,37,Other,Master's,"Design, Finance, Programming","Healthcare, Engineering",IT,Teacher
6121,32,Other,PhD,"Writing, Finance, Design","Engineering, Healthcare",Healthcare,Sports Coach
6122,24,Male,Master's,Design,"Sports, Healthcare",Healthcare,Teacher
6123,31,Female,PhD,Healthcare,Technology,Engineering,Sports Coach
6124,21,Female,Bachelor's,Writing,"Sports, Entertainment",Engineering,Doctor
6125,49,Other,High School,"Writing, Finance","Healthcare, Education",Education,Data Scientist
6126,28,Other,PhD,"Marketing, Finance, Writing","Education, Technology",Education,Sports Coach
6127,46,Male,PhD,"Healthcare, Programming, Design",Education,Finance,Doctor
6128,38,Male,High School,Design,Technology,Arts,Doctor
6129,21,Other,Bachelor's,"Design, Marketing, Writing",Sports,Finance,Teacher
6130,44,Male,Bachelor's,"Programming, Writing, Healthcare","Entertainment, Arts",Healthcare,Teacher
6131,55,Other,High School,Finance,"Arts, Education",Engineering,Marketing Manager
6132,36,Other,Bachelor's,"Engineering, Design",Engineering,Engineering,Doctor
6133,37,Other,Master's,Finance,Arts,Entertainment,Sports Coach
6134,56,Female,PhD,"Design, Healthcare, Writing",Engineering,Engineering,Marketing Manager
6135,58,Female,PhD,"Engineering, Programming, Marketing",Engineering,Finance,Mechanical Engineer
6136,20,Other,Bachelor's,Design,Education,Engineering,Graphic Designer
6137,46,Male,Bachelor's,"Healthcare, Marketing",Arts,Education,Mechanical Engineer
6138,30,Other,Bachelor's,Healthcare,"Education, Entertainment",Healthcare,Data Scientist
6139,47,Male,PhD,"Healthcare, Marketing, Design","Education, Entertainment",Education,Data Scientist
6140,47,Other,Bachelor's,"Writing, Finance","Entertainment, Technology",IT,Financial Analyst
6141,54,Female,Master's,"Engineering, Writing","Sports, Entertainment",Healthcare,Graphic Designer
6142,50,Male,Master's,"Finance, Engineering",Technology,Education,Software Engineer
6143,31,Female,Bachelor's,"Marketing, Engineering",Arts,Engineering,Doctor
6144,28,Other,Master's,"Finance, Programming, Writing","Sports, Arts",Arts,Teacher
6145,31,Male,Bachelor's,"Healthcare, Marketing","Sports, Entertainment",Finance,Teacher
6146,46,Other,Bachelor's,Writing,"Entertainment, Education",Entertainment,Doctor
6147,20,Female,Bachelor's,"Engineering, Design, Marketing",Sports,Education,Graphic Designer
6148,27,Male,Bachelor's,"Design, Writing, Programming","Entertainment, Healthcare",Healthcare,Teacher
6149,43,Female,Master's,Writing,Sports,Finance,Financial Analyst
6150,19,Other,Master's,"Writing, Healthcare, Marketing","Technology, Entertainment",Finance,Graphic Designer
6151,41,Male,PhD,"Finance, Programming","Entertainment, Healthcare",IT,Financial Analyst
6152,59,Female,Bachelor's,Programming,"Education, Engineering",Entertainment,Marketing Manager
6153,38,Other,PhD,"Programming, Marketing","Sports, Entertainment",Arts,Graphic Designer
6154,38,Male,Master's,"Programming, Design",Sports,Arts,Graphic Designer
6155,60,Male,PhD,Design,Healthcare,IT,Data Scientist
6156,41,Female,High School,Programming,"Healthcare, Arts",Engineering,Artist
6157,55,Female,Bachelor's,"Programming, Finance, Engineering","Engineering, Education",Engineering,Data Scientist
6158,37,Female,High School,"Programming, Design",Engineering,Arts,Sports Coach
6159,35,Female,Bachelor's,Design,Healthcare,Healthcare,Financial Analyst
6160,48,Male,Master's,"Healthcare, Finance",Arts,Entertainment,Graphic Designer
6161,56,Other,Master's,"Writing, Programming","Healthcare, Entertainment",Engineering,Doctor
6162,34,Other,High School,Healthcare,Engineering,Engineering,Teacher
6163,33,Female,Bachelor's,"Marketing, Design, Engineering",Healthcare,Finance,Sports Coach
6164,43,Other,PhD,"Writing, Engineering, Healthcare",Arts,Finance,Software Engineer
6165,28,Female,Master's,"Finance, Design, Healthcare",Technology,Engineering,Financial Analyst
6166,23,Male,High School,Writing,Technology,Engineering,Doctor
6167,48,Male,PhD,"Programming, Healthcare",Healthcare,Finance,Marketing Manager
6168,38,Female,PhD,Writing,Arts,Arts,Artist
6169,52,Other,Bachelor's,"Writing, Engineering",Arts,IT,Sports Coach
6170,56,Male,Master's,"Engineering, Finance",Engineering,Arts,Financial Analyst
6171,37,Female,PhD,Writing,"Engineering, Entertainment",Engineering,Sports Coach
6172,48,Male,High School,Writing,Technology,Education,Sports Coach
6173,44,Female,Bachelor's,Healthcare,"Education, Arts",Finance,Data Scientist
6174,46,Male,Bachelor's,"Writing, Marketing",Healthcare,Healthcare,Mechanical Engineer
6175,36,Male,High School,"Marketing, Finance, Programming","Entertainment, Sports",Healthcare,Financial Analyst
6176,46,Female,High School,"Healthcare, Design","Healthcare, Education",Engineering,Artist
6177,21,Male,Bachelor's,"Design, Marketing",Technology,Finance,Mechanical Engineer
6178,47,Male,PhD,"Engineering, Finance, Marketing",Arts,Engineering,Mechanical Engineer
6179,56,Other,PhD,"Finance, Design, Writing","Sports, Engineering",Education,Artist
