UserID,Age,Gender,Education,Skills,Interests,Preferred Industry,career label
716,29,Female,Bachelor's,"Engineering, Design, Programming",Arts,Marketing,Teacher
717,46,Other,High School,"Data Analysis, Design, Engineering",Arts,Education,Financial Analyst
718,22,Male,Bachelor's,"Design, Healthcare","Education, Technology",IT,Software Engineer
719,23,Female,High School,Design,Arts,Finance,Financial Analyst
720,34,Male,High School,"Finance, Writing","Technology, Sports",Finance,Mechanical Engineer
721,45,Other,High School,"Data Analysis, Writing",Arts,Marketing,Software Engineer
722,29,Female,Bachelor's,"Engineering, Data Analysis","Business, Technology",Marketing,Teacher
723,25,Male,Master's,Programming,Science,Education,Mechanical Engineer
724,19,Female,Bachelor's,Data Analysis,Business,Education,Financial Analyst
725,38,Male,Master's,Engineering,"Technology, Science",IT,Teacher
726,22,Other,Bachelor's,"Design, Writing, Programming",Arts,Healthcare,Graphic Designer
727,38,Male,High School,Marketing,"Healthcare, Education",Engineering,Doctor
728,18,Female,High School,"Programming, Data Analysis, Engineering","Sports, Arts",Engineering,Sports Coach
729,20,Other,High School,"Marketing, Writing, Programming",Arts,Engineering,Sports Coach
730,50,Other,Master's,"Writing, Marketing, Healthcare","Science, Arts",Healthcare,Data Scientist
731,41,Male,High School,"Data Analysis, Finance, Marketing","Business, Technology",Entertainment,Software Engineer
732,38,Other,PhD,Healthcare,Business,Finance,Software Engineer
733,28,Female,High School,"Programming, Writing, Engineering","Technology, Sports",Entertainment,Data Scientist
734,42,Female,Bachelor's,Healthcare,Science,Education,Data Scientist
735,37,Female,Bachelor's,"Design, Programming",Sports,IT,Financial Analyst
736,31,Male,Master's,Healthcare,"Science, Business",Education,Data Scientist
737,18,Other,High School,"Writing, Finance",Business,Entertainment,Sports Coach
738,48,Other,Master's,"Marketing, Finance",Healthcare,Marketing,Graphic Designer
739,20,Female,High School,"Design, Programming, Writing","Education, Science",Marketing,Teacher
740,23,Male,Master's,"Design, Healthcare","Sports, Science",Finance,Sports Coach
741,37,Female,Master's,"Writing, Programming, Marketing","Technology, Sports",Marketing,Graphic Designer
742,30,Female,High School,"Data Analysis, Healthcare, Programming",Arts,Education,Graphic Designer
743,23,Male,Master's,Writing,Sports,Education,Teacher
744,24,Female,PhD,"Programming, Engineering, Finance",Sports,IT,Sports Coach
745,38,Female,PhD,"Marketing, Data Analysis, Programming",Business,IT,Financial Analyst
746,32,Male,High School,"Programming, Data Analysis",Technology,Education,Data Scientist
747,41,Other,PhD,Marketing,Healthcare,Education,Sports Coach
748,31,Male,PhD,"Programming, Data Analysis",Arts,Entertainment,Artist
749,29,Male,High School,"Healthcare, Engineering, Data Analysis","Science, Business",Healthcare,Doctor
750,20,Male,PhD,"Data Analysis, Finance","Healthcare, Sports",Finance,Marketing Manager
751,30,Other,Master's,Writing,Healthcare,Finance,Graphic Designer
752,31,Female,Bachelor's,"Design, Data Analysis, Finance","Healthcare, Business",Healthcare,Software Engineer
753,33,Other,High School,"Marketing, Data Analysis, Finance",Technology,Healthcare,Financial Analyst
754,39,Male,High School,Engineering,Science,IT,Financial Analyst
755,29,Male,Master's,"Data Analysis, Healthcare, Design","Science, Sports",Education,Mechanical Engineer
756,18,Female,High School,"Healthcare, Finance",Science,Education,Software Engineer
757,50,Other,Master's,"Finance, Healthcare, Design","Healthcare, Business",Healthcare,Graphic Designer
758,36,Other,Master's,Data Analysis,"Healthcare, Sports",Engineering,Marketing Manager
759,27,Other,High School,"Healthcare, Design, Marketing","Education, Business",Marketing,Mechanical Engineer
760,20,Other,PhD,Writing,Education,IT,Data Scientist
761,34,Female,Bachelor's,Writing,Technology,Finance,Marketing Manager
762,50,Male,Master's,"Programming, Design",Technology,IT,Artist
763,29,Male,Bachelor's,"Design, Data Analysis, Writing",Sports,Marketing,Software Engineer
764,23,Male,Master's,Marketing,Science,Finance,Mechanical Engineer
765,26,Male,PhD,"Finance, Programming","Healthcare, Education",Entertainment,Mechanical Engineer
766,40,Female,High School,"Design, Marketing",Sports,Education,Artist
767,21,Male,High School,"Data Analysis, Writing",Education,Engineering,Software Engineer
768,44,Female,Bachelor's,"Design, Data Analysis, Marketing","Education, Arts",IT,Financial Analyst
769,29,Other,PhD,Finance,"Healthcare, Education",Education,Teacher
770,27,Other,Master's,Writing,"Sports, Education",IT,Artist
771,44,Female,High School,"Data Analysis, Marketing, Engineering","Healthcare, Sports",IT,Marketing Manager
772,46,Male,Master's,Finance,Sports,Education,Software Engineer
773,35,Other,Bachelor's,Design,Technology,IT,Teacher
774,20,Female,Master's,"Engineering, Writing","Technology, Sports",Healthcare,Sports Coach
775,31,Male,Bachelor's,Finance,Business,Entertainment,Doctor
776,19,Other,Bachelor's,"Healthcare, Finance",Science,Healthcare,Software Engineer
777,19,Male,High School,Finance,Healthcare,Engineering,Mechanical Engineer
778,19,Other,Master's,"Finance, Programming",Sports,Education,Graphic Designer
779,34,Female,Master's,"Finance, Healthcare, Marketing",Technology,Engineering,Mechanical Engineer
780,48,Other,High School,"Design, Marketing, Healthcare","Sports, Arts",Marketing,Artist
781,43,Male,Master's,Design,Science,Engineering,Teacher
782,46,Female,Master's,"Finance, Design, Healthcare","Sports, Education",Finance,Mechanical Engineer
783,29,Male,High School,"Engineering, Data Analysis, Writing",Sports,IT,Graphic Designer
784,31,Other,PhD,"Programming, Data Analysis, Healthcare","Business, Technology",Entertainment,Data Scientist
785,37,Other,Bachelor's,Engineering,"Technology, Healthcare",Engineering,Sports Coach
786,24,Other,High School,"Finance, Design, Marketing","Technology, Science",Healthcare,Graphic Designer
787,32,Female,High School,"Data Analysis, Marketing","Education, Healthcare",Engineering,Mechanical Engineer
788,36,Female,High School,Programming,"Business, Technology",Education,Marketing Manager
789,33,Other,Master's,"Programming, Healthcare, Engineering",Science,Engineering,Teacher
790,32,Female,Master's,"Engineering, Design, Data Analysis",Arts,Entertainment,Mechanical Engineer
791,48,Other,Bachelor's,"Design, Engineering","Science, Technology",IT,Data Scientist
792,45,Other,PhD,"Marketing, Healthcare, Programming","Science, Business",Engineering,Sports Coach
793,39,Male,PhD,Design,Healthcare,Finance,Software Engineer
794,21,Other,Bachelor's,Design,"Science, Healthcare",Healthcare,Sports Coach
795,22,Male,High School,"Healthcare, Finance","Healthcare, Sports",Entertainment,Teacher
796,46,Male,Bachelor's,Programming,"Sports, Arts",IT,Financial Analyst
797,31,Female,High School,"Healthcare, Finance","Technology, Business",Education,Teacher
798,26,Male,PhD,Design,"Sports, Technology",Healthcare,Mechanical Engineer
799,35,Female,Bachelor's,"Data Analysis, Engineering",Healthcare,IT,Financial Analyst
800,50,Other,Master's,Finance,"Technology, Business",Finance,Artist
801,28,Male,PhD,"Design, Writing","Education, Arts",IT,Graphic Designer
802,25,Female,High School,"Design, Engineering","Technology, Healthcare",Entertainment,Data Scientist
803,40,Other,Bachelor's,Healthcare,"Education, Business",Education,Marketing Manager
804,37,Female,High School,"Engineering, Marketing","Science, Sports",IT,Data Scientist
805,42,Other,Master's,"Healthcare, Data Analysis, Marketing",Arts,Engineering,Graphic Designer
806,19,Male,Bachelor's,"Engineering, Data Analysis, Design",Science,Finance,Financial Analyst
807,32,Female,High School,Finance,Arts,Entertainment,Graphic Designer
808,30,Male,Bachelor's,"Finance, Marketing, Writing",Healthcare,Engineering,Financial Analyst
809,25,Male,Bachelor's,"Writing, Engineering","Sports, Healthcare",Marketing,Mechanical Engineer
810,45,Other,High School,"Design, Data Analysis",Science,Finance,Artist
811,41,Other,Master's,"Writing, Healthcare, Programming","Education, Healthcare",Education,Data Scientist
812,20,Female,Bachelor's,Programming,"Education, Arts",Finance,Financial Analyst
813,20,Female,Master's,"Programming, Finance",Science,IT,Mechanical Engineer
814,31,Other,Master's,"Data Analysis, Design, Writing",Business,Finance,Software Engineer
815,46,Male,PhD,Programming,Business,Entertainment,Graphic Designer
816,28,Other,Master's,Engineering,Arts,Healthcare,Software Engineer
817,38,Male,PhD,"Design, Engineering, Writing",Business,Marketing,Artist
818,36,Other,Master's,"Engineering, Programming",Arts,Engineering,Artist
819,30,Female,High School,"Writing, Design, Programming",Healthcare,IT,Doctor
820,50,Female,High School,Healthcare,"Business, Arts",Marketing,Mechanical Engineer
821,34,Female,Bachelor's,"Writing, Design","Science, Healthcare",Finance,Financial Analyst
822,49,Male,Master's,"Data Analysis, Engineering, Finance",Technology,Education,Teacher
823,22,Other,High School,"Finance, Marketing","Healthcare, Business",Engineering,Sports Coach
824,50,Male,PhD,"Engineering, Healthcare, Programming",Science,Education,Doctor
825,42,Male,High School,"Design, Data Analysis, Healthcare",Science,Education,Data Scientist
826,33,Male,Bachelor's,"Marketing, Programming",Healthcare,Engineering,Software Engineer
827,33,Other,Bachelor's,"Healthcare, Data Analysis, Marketing","Education, Science",Marketing,Graphic Designer
828,24,Other,PhD,Programming,Technology,IT,Artist
829,32,Female,Bachelor's,"Data Analysis, Healthcare","Science, Education",IT,Teacher
830,38,Male,High School,"Programming, Finance","Business, Sports",Engineering,Software Engineer
831,46,Female,Master's,Finance,"Healthcare, Technology",Engineering,Doctor
832,37,Female,High School,"Healthcare, Engineering, Programming",Education,Entertainment,Data Scientist
833,39,Female,Master's,"Design, Healthcare, Engineering","Sports, Business",Finance,Software Engineer
834,21,Female,PhD,Finance,Education,Finance,Marketing Manager
835,46,Female,High School,"Design, Engineering, Writing",Technology,Education,Artist
836,40,Male,Master's,"Finance, Design","Business, Healthcare",Finance,Financial Analyst
837,45,Other,High School,Engineering,Technology,Education,Teacher
838,47,Male,High School,"Writing, Engineering, Design",Arts,Marketing,Artist
839,49,Male,High School,"Engineering, Data Analysis","Education, Sports",Education,Sports Coach
840,18,Male,PhD,"Design, Healthcare, Marketing",Business,Healthcare,Teacher
841,44,Male,Master's,"Data Analysis, Finance, Healthcare","Technology, Education",Marketing,Mechanical Engineer
842,42,Female,Bachelor's,Finance,Sports,IT,Graphic Designer
843,45,Female,Master's,Healthcare,Arts,Finance,Mechanical Engineer
844,18,Male,Master's,Design,"Education, Arts",IT,Sports Coach
845,22,Female,Bachelor's,Finance,Education,Engineering,Doctor
846,33,Female,PhD,"Writing, Engineering, Finance","Healthcare, Science",Engineering,Teacher
847,23,Male,Bachelor's,"Finance, Programming","Technology, Education",Marketing,Teacher
848,37,Other,Master's,"Engineering, Data Analysis","Healthcare, Sports",Marketing,Mechanical Engineer
849,43,Male,Bachelor's,"Writing, Engineering, Programming","Business, Sports",Entertainment,Marketing Manager
850,18,Other,High School,"Engineering, Healthcare, Design","Sports, Healthcare",Entertainment,Doctor
851,50,Female,Master's,Engineering,Sports,Engineering,Software Engineer
852,27,Female,PhD,"Engineering, Writing, Data Analysis","Technology, Education",Education,Artist
853,36,Female,Bachelor's,"Engineering, Healthcare","Healthcare, Arts",Engineering,Marketing Manager
854,41,Male,Master's,Data Analysis,"Arts, Business",Marketing,Financial Analyst
855,38,Male,PhD,Finance,Healthcare,Engineering,Software Engineer
856,19,Other,Bachelor's,"Writing, Finance, Data Analysis",Sports,Healthcare,Teacher
857,33,Female,High School,Healthcare,Business,Education,Data Scientist
858,21,Other,Master's,"Data Analysis, Programming","Arts, Science",Finance,Marketing Manager
859,32,Other,Master's,"Engineering, Design","Arts, Education",Engineering,Mechanical Engineer
860,39,Male,Bachelor's,Marketing,"Healthcare, Technology",Entertainment,Sports Coach
861,49,Female,High School,Data Analysis,Education,Finance,Marketing Manager
862,37,Female,Bachelor's,Programming,"Science, Arts",Education,Teacher
863,35,Other,PhD,"Healthcare, Design, Engineering",Science,Healthcare,Sports Coach
864,19,Female,Bachelor's,"Data Analysis, Healthcare","Healthcare, Science",Marketing,Artist
865,35,Male,Bachelor's,Healthcare,"Technology, Arts",Education,Teacher
866,38,Female,High School,Writing,"Sports, Healthcare",Education,Marketing Manager
867,18,Male,Master's,"Finance, Data Analysis",Healthcare,Healthcare,Teacher
868,35,Other,Master's,"Healthcare, Programming, Design",Technology,Marketing,Graphic Designer
869,31,Male,Bachelor's,"Design, Programming, Healthcare","Healthcare, Science",Education,Graphic Designer
870,50,Male,High School,"Finance, Programming",Education,Education,Financial Analyst
871,38,Female,Bachelor's,"Healthcare, Data Analysis",Technology,Entertainment,Data Scientist
872,23,Female,Bachelor's,Healthcare,"Arts, Education",Engineering,Doctor
873,33,Other,PhD,"Writing, Design, Healthcare",Business,IT,Sports Coach
874,24,Other,Master's,"Engineering, Finance","Arts, Education",Healthcare,Mechanical Engineer
875,27,Female,PhD,"Data Analysis, Programming",Sports,Finance,Sports Coach
876,23,Other,Master's,Design,"Arts, Technology",Marketing,Doctor
877,25,Other,Master's,"Writing, Design","Education, Arts",Engineering,Financial Analyst
878,24,Female,Master's,Programming,Healthcare,Marketing,Sports Coach
879,32,Female,Bachelor's,"Design, Engineering, Finance","Arts, Business",Marketing,Financial Analyst
880,44,Male,Master's,Data Analysis,Science,Entertainment,Teacher
881,37,Other,PhD,Programming,"Arts, Business",Entertainment,Teacher
882,39,Female,High School,"Finance, Design",Education,Engineering,Software Engineer
883,47,Female,Bachelor's,Design,Technology,Healthcare,Teacher
884,26,Male,Master's,"Programming, Writing, Engineering","Healthcare, Technology",Finance,Artist
885,39,Female,PhD,"Data Analysis, Engineering",Technology,IT,Mechanical Engineer
886,43,Other,Master's,"Marketing, Healthcare, Engineering",Healthcare,IT,Software Engineer
887,28,Female,Bachelor's,Design,Healthcare,Engineering,Artist
888,47,Male,High School,"Writing, Design, Healthcare",Education,Engineering,Graphic Designer
889,18,Male,High School,Finance,"Arts, Education",Finance,Financial Analyst
890,31,Female,PhD,Writing,"Business, Sports",Education,Software Engineer
891,43,Male,PhD,"Design, Healthcare",Science,Finance,Mechanical Engineer
892,33,Male,High School,Engineering,"Education, Healthcare",Entertainment,Data Scientist
893,40,Male,High School,Data Analysis,Science,Finance,Software Engineer
894,21,Other,Master's,"Engineering, Writing, Design","Healthcare, Business",Finance,Graphic Designer
895,19,Other,Bachelor's,"Programming, Writing, Marketing","Technology, Business",Finance,Artist
896,36,Female,Master's,Engineering,Business,Finance,Marketing Manager
897,49,Male,PhD,"Engineering, Data Analysis",Technology,Entertainment,Artist
898,26,Female,Bachelor's,"Design, Writing",Arts,Finance,Sports Coach
899,39,Female,Master's,"Writing, Marketing, Healthcare",Sports,Marketing,Data Scientist
900,45,Female,PhD,"Engineering, Writing, Data Analysis","Arts, Healthcare",Entertainment,Artist
901,25,Other,Bachelor's,Marketing,Arts,Education,Software Engineer
902,41,Female,PhD,"Writing, Marketing, Healthcare","Science, Healthcare",Marketing,Graphic Designer
903,19,Other,High School,"Data Analysis, Healthcare",Technology,IT,Artist
904,39,Female,High School,Data Analysis,"Technology, Arts",Healthcare,Sports Coach
905,24,Other,Bachelor's,Programming,"Technology, Science",Marketing,Mechanical Engineer
906,43,Other,Bachelor's,"Design, Data Analysis","Education, Arts",Healthcare,Mechanical Engineer
907,39,Other,Master's,"Engineering, Programming",Science,Entertainment,Data Scientist
908,19,Other,High School,Marketing,"Sports, Business",Finance,Graphic Designer
909,49,Male,High School,"Programming, Writing",Healthcare,Finance,Doctor
910,30,Male,Master's,Writing,"Technology, Arts",Entertainment,Graphic Designer
911,23,Other,PhD,"Data Analysis, Healthcare","Science, Arts",Entertainment,Sports Coach
912,39,Other,High School,"Design, Writing","Arts, Sports",Marketing,Doctor
913,19,Male,High School,"Marketing, Design, Healthcare","Technology, Business",Finance,Marketing Manager
914,31,Male,High School,"Writing, Finance","Technology, Healthcare",Healthcare,Artist
915,21,Female,Bachelor's,"Engineering, Data Analysis",Arts,Healthcare,Marketing Manager
916,19,Female,Bachelor's,"Marketing, Programming","Business, Sports",Finance,Data Scientist
917,49,Female,Bachelor's,"Design, Healthcare, Programming",Healthcare,Engineering,Data Scientist
918,44,Female,High School,"Healthcare, Writing",Arts,Engineering,Artist
919,47,Other,Master's,Finance,"Science, Technology",Healthcare,Doctor
920,29,Male,High School,"Finance, Engineering, Data Analysis","Education, Technology",IT,Mechanical Engineer
921,18,Male,Bachelor's,"Writing, Healthcare",Business,Marketing,Doctor
922,44,Other,High School,Writing,Business,Engineering,Doctor
923,35,Male,Bachelor's,"Design, Marketing, Finance",Healthcare,Education,Software Engineer
924,26,Other,Master's,"Healthcare, Finance",Arts,Finance,Graphic Designer
925,28,Other,Master's,"Marketing, Design, Programming",Sports,IT,Financial Analyst
926,27,Female,High School,"Engineering, Data Analysis, Healthcare","Sports, Healthcare",Entertainment,Sports Coach
927,40,Male,Master's,"Design, Programming",Arts,Finance,Data Scientist
928,29,Other,Master's,"Data Analysis, Writing, Finance",Technology,Education,Data Scientist
929,45,Male,High School,"Engineering, Writing","Healthcare, Technology",Education,Marketing Manager
930,27,Male,Bachelor's,"Writing, Healthcare","Business, Arts",Healthcare,Sports Coach
931,50,Female,High School,"Design, Engineering, Data Analysis","Science, Arts",Education,Graphic Designer
932,45,Other,Bachelor's,Finance,"Technology, Healthcare",IT,Graphic Designer
933,28,Female,High School,Healthcare,Arts,Engineering,Artist
934,22,Female,High School,"Finance, Design","Science, Business",Marketing,Mechanical Engineer
935,24,Other,Bachelor's,"Design, Marketing, Finance","Science, Technology",IT,Data Scientist
936,32,Male,PhD,"Marketing, Healthcare, Engineering","Business, Arts",Engineering,Artist
937,50,Female,Master's,"Marketing, Finance, Writing","Healthcare, Arts",IT,Artist
938,28,Male,High School,"Programming, Healthcare, Marketing",Sports,Entertainment,Marketing Manager
939,44,Male,High School,Finance,"Arts, Technology",Engineering,Doctor
940,46,Male,High School,"Writing, Programming",Education,Marketing,Teacher
941,34,Other,PhD,"Engineering, Marketing",Sports,Marketing,Software Engineer
942,32,Other,PhD,Finance,Education,Finance,Financial Analyst
943,35,Male,Master's,"Engineering, Writing","Science, Education",Education,Software Engineer
944,24,Female,PhD,Engineering,"Healthcare, Arts",Engineering,Mechanical Engineer
945,24,Male,Bachelor's,"Engineering, Healthcare","Business, Science",IT,Sports Coach
946,45,Female,Bachelor's,Engineering,Sports,Engineering,Mechanical Engineer
947,28,Female,PhD,"Programming, Design",Healthcare,Entertainment,Doctor
948,47,Other,Bachelor's,"Design, Programming","Science, Technology",Finance,Financial Analyst
949,33,Male,PhD,"Programming, Marketing",Business,Education,Mechanical Engineer
950,20,Other,Master's,Programming,"Arts, Healthcare",Entertainment,Marketing Manager
951,18,Other,PhD,Programming,"Education, Arts",Education,Financial Analyst
952,49,Other,High School,"Engineering, Design, Marketing",Science,IT,Sports Coach
953,29,Other,PhD,"Data Analysis, Healthcare","Business, Arts",Marketing,Software Engineer
954,47,Other,Bachelor's,"Healthcare, Programming","Healthcare, Business",IT,Marketing Manager
955,48,Female,High School,"Writing, Finance, Design",Arts,Education,Graphic Designer
956,24,Other,High School,"Writing, Programming",Education,Healthcare,Mechanical Engineer
957,18,Other,Bachelor's,"Programming, Finance, Healthcare","Education, Sports",Marketing,Sports Coach
958,48,Male,Bachelor's,Data Analysis,Business,IT,Financial Analyst
959,48,Female,Master's,"Data Analysis, Writing","Education, Technology",Entertainment,Data Scientist
960,44,Other,Bachelor's,"Data Analysis, Healthcare, Marketing","Sports, Technology",Finance,Financial Analyst
961,42,Female,PhD,"Marketing, Engineering",Business,Education,Teacher
962,33,Other,High School,"Data Analysis, Writing",Science,Education,Sports Coach
963,36,Male,PhD,"Healthcare, Engineering",Sports,IT,Marketing Manager
964,20,Male,Master's,Programming,"Technology, Education",Marketing,Artist
965,48,Other,Master's,"Data Analysis, Finance, Programming","Education, Healthcare",Education,Software Engineer
966,46,Female,Master's,"Writing, Healthcare, Design","Healthcare, Technology",Marketing,Financial Analyst
967,20,Male,Master's,Marketing,"Science, Business",Education,Data Scientist
968,39,Male,High School,"Programming, Writing, Finance",Arts,Entertainment,Financial Analyst
969,39,Female,Master's,"Data Analysis, Healthcare","Business, Sports",Finance,Software Engineer
970,39,Female,Master's,Writing,"Healthcare, Business",Marketing,Artist
971,46,Male,Bachelor's,"Marketing, Design",Education,Entertainment,Teacher
972,30,Female,Bachelor's,Programming,Arts,Healthcare,Data Scientist
973,29,Male,Master's,"Marketing, Data Analysis, Design",Healthcare,Engineering,Marketing Manager
974,34,Male,Bachelor's,"Data Analysis, Writing","Technology, Business",Education,Doctor
975,27,Other,PhD,"Writing, Healthcare, Engineering","Arts, Sports",Finance,Artist
976,24,Male,High School,Writing,"Education, Technology",Marketing,Mechanical Engineer
977,18,Other,High School,Marketing,Arts,Finance,Software Engineer
978,47,Other,High School,"Finance, Engineering, Writing","Business, Arts",Engineering,Teacher
979,45,Female,PhD,"Design, Writing, Engineering",Business,Healthcare,Sports Coach
980,41,Male,High School,"Data Analysis, Design","Arts, Sports",IT,Teacher
981,23,Other,Master's,"Marketing, Finance","Business, Arts",Education,Sports Coach
982,24,Female,Master's,"Data Analysis, Healthcare, Writing","Science, Education",Education,Marketing Manager
983,49,Other,High School,Engineering,Sports,Education,Mechanical Engineer
984,39,Male,Master's,Design,"Arts, Technology",Engineering,Teacher
985,45,Female,Master's,"Marketing, Design, Writing","Science, Business",Healthcare,Marketing Manager
986,25,Other,Master's,"Engineering, Healthcare, Marketing",Science,Entertainment,Data Scientist
987,32,Female,Bachelor's,"Marketing, Design, Finance",Arts,Entertainment,Financial Analyst
988,22,Female,PhD,"Programming, Marketing",Science,Education,Data Scientist
989,20,Female,Master's,Writing,"Business, Sports",Entertainment,Sports Coach
990,28,Other,Master's,"Programming, Finance",Business,Healthcare,Sports Coach
991,22,Female,Bachelor's,"Writing, Engineering, Programming","Education, Business",Healthcare,Mechanical Engineer
992,43,Male,High School,"Programming, Healthcare","Education, Technology",Healthcare,Marketing Manager
993,37,Male,Bachelor's,"Programming, Writing","Science, Technology",Finance,Graphic Designer
994,38,Male,PhD,"Engineering, Marketing, Design",Healthcare,Entertainment,Data Scientist
995,37,Male,Master's,Marketing,"Technology, Education",Healthcare,Graphic Designer
996,22,Male,PhD,Writing,"Science, Education",Education,Sports Coach
997,32,Other,High School,"Data Analysis, Engineering, Finance","Business, Science",Marketing,Software Engineer
998,35,Female,Master's,"Data Analysis, Healthcare, Design",Healthcare,Healthcare,Software Engineer
999,25,Other,Master's,"Engineering, Writing",Business,IT,Teacher
1000,37,Female,Bachelor's,"Finance, Writing, Marketing",Technology,Finance,Teacher
